Freq.	V(n002)	V(n004)/V(n002)
4.05848330844302e+004	(-6.26379249687473e+000dB,1.10401689461136e+002°)	(1.74933892979744e+000dB,-1.78322642063185e+002°)
4.06783907870416e+004	(-6.32588643155269e+000dB,1.10241619664508e+002°)	(1.75505986489881e+000dB,-1.79443585808021e+002°)
4.07721641624316e+004	(-6.38764437958075e+000dB,1.10083689085748e+002°)	(1.75746591691456e+000dB,1.79434427121130e+002°)
4.08661537077772e+004	(-6.44906938668421e+000dB,1.09927856138051e+002°)	(1.75655163671294e+000dB,1.78312246053718e+002°)
4.09603599214017e+004	(-6.51016448559499e+000dB,1.09774080221367e+002°)	(1.75231911312819e+000dB,1.77190721184057e+002°)
4.10547833027770e+004	(-6.57093269515363e+000dB,1.09622321694854e+002°)	(1.74477795710107e+000dB,1.76070699696422e+002°)
4.11494243525264e+004	(-6.63137701949168e+000dB,1.09472541850396e+002°)	(1.73394522886211e+000dB,1.74953021924357e+002°)
4.12442835724275e+004	(-6.69150044728443e+000dB,1.09324702887154e+002°)	(1.71984530931237e+000dB,1.73838517587538e+002°)
4.13393614654144e+004	(-6.75130595106451e+000dB,1.09178767887120e+002°)	(1.70250971762850e+000dB,1.72728002147881e+002°)
4.14346585355805e+004	(-6.81079648658777e+000dB,1.09034700791594e+002°)	(1.68197687793504e+000dB,1.71622273324122e+002°)
4.15301752881815e+004	(-6.86997499224382e+000dB,1.08892466378571e+002°)	(1.65829183862939e+000dB,1.70522107800824e+002°)
4.16259122296377e+004	(-6.92884438850456e+000dB,1.08752030240963e+002°)	(1.63150594859285e+000dB,1.69428258163855e+002°)
4.17218698675367e+004	(-6.98740757740505e+000dB,1.08613358765611e+002°)	(1.60167649506172e+000dB,1.68341450089927e+002°)
4.18180487106366e+004	(-7.04566744205180e+000dB,1.08476419113038e+002°)	(1.56886630835685e+000dB,1.67262379812909e+002°)
4.19144492688678e+004	(-7.10362684615496e+000dB,1.08341179197886e+002°)	(1.53314333896826e+000dB,1.66191711884540e+002°)
4.20110720533366e+004	(-7.16128863358117e+000dB,1.08207607669996e+002°)	(1.49458021266788e+000dB,1.65130077241908e+002°)
4.21079175763273e+004	(-7.21865562792532e+000dB,1.08075673896072e+002°)	(1.45325376937426e+000dB,1.64078071588890e+002°)
4.22049863513053e+004	(-7.27573063209960e+000dB,1.07945347941897e+002°)	(1.40924459143011e+000dB,1.63036254093698e+002°)
4.23022788929196e+004	(-7.33251642793928e+000dB,1.07816600555054e+002°)	(1.36263652678274e+000dB,1.62005146399909e+002°)
4.23997957170055e+004	(-7.38901577582506e+000dB,1.07689403148110e+002°)	(1.31351621229154e+000dB,1.60985231943984e+002°)
4.24975373405875e+004	(-7.44523141432208e+000dB,1.07563727782246e+002°)	(1.26197260204149e+000dB,1.59976955568325e+002°)
4.25955042818820e+004	(-7.50116605983644e+000dB,1.07439547151279e+002°)	(1.20809650512953e+000dB,1.58980723415516e+002°)
4.26936970602999e+004	(-7.55682240628989e+000dB,1.07316834566076e+002°)	(1.15198013692936e+000dB,1.57996903086485e+002°)
4.27921161964496e+004	(-7.61220312481377e+000dB,1.07195563939316e+002°)	(1.09371668734455e+000dB,1.57025824043042e+002°)
4.28907622121396e+004	(-7.66731086346315e+000dB,1.07075709770603e+002°)	(1.03339990904492e+000dB,1.56067778233471e+002°)
4.29896356303811e+004	(-7.72214824695218e+000dB,1.06957247131894e+002°)	(9.71123728160639e-001dB,1.55123020918667e+002°)
4.30887369753913e+004	(-7.77671787641191e+000dB,1.06840151653245e+002°)	(9.06981879394451e-001dB,1.54191771675604e+002°)
4.31880667725956e+004	(-7.83102232917083e+000dB,1.06724399508860e+002°)	(8.41067567017287e-001dB,1.53274215554703e+002°)
4.32876255486306e+004	(-7.88506415855952e+000dB,1.06609967403439e+002°)	(7.73473152742475e-001dB,1.52370504367903e+002°)
4.33874138313472e+004	(-7.93884589373926e+000dB,1.06496832558814e+002°)	(7.04289871038357e-001dB,1.51480758084764e+002°)
4.34874321498128e+004	(-7.99237003955539e+000dB,1.06384972700873e+002°)	(6.33607572041676e-001dB,1.50605066314872e+002°)
4.35876810343146e+004	(-8.04563907641532e+000dB,1.06274366046774e+002°)	(5.61514491880363e-001dB,1.49743489855931e+002°)
4.36881610163623e+004	(-8.09865546019108e+000dB,1.06164991292435e+002°)	(4.88097049902720e-001dB,1.48896062288262e+002°)
4.37888726286906e+004	(-8.15142162214620e+000dB,1.06056827600314e+002°)	(4.13439672045329e-001dB,1.48062791597949e+002°)
4.38898164052626e+004	(-8.20393996888655e+000dB,1.05949854587466e+002°)	(3.37624639349967e-001dB,1.47243661812420e+002°)
4.39909928812720e+004	(-8.25621288233423e+000dB,1.05844052313881e+002°)	(2.60731960460547e-001dB,1.46438634633907e+002°)
4.40924025931465e+004	(-8.30824271972415e+000dB,1.05739401271105e+002°)	(1.82839266792064e-001dB,1.45647651057870e+002°)
4.41940460785503e+004	(-8.36003181362213e+000dB,1.05635882371137e+002°)	(1.04021728961303e-001dB,1.44870632965109e+002°)
4.42959238763871e+004	(-8.41158247196360e+000dB,1.05533476935606e+002°)	(2.43519930005104e-002dB,1.44107484677849e+002°)
4.43980365268026e+004	(-8.46289697811208e+000dB,1.05432166685222e+002°)	(-5.60998651638935e-002dB,1.43358094471615e+002°)
4.45003845711882e+004	(-8.51397759093590e+000dB,1.05331933729505e+002°)	(-1.37266368496909e-001dB,1.42622336036134e+002°)
4.46029685521829e+004	(-8.56482654490241e+000dB,1.05232760556780e+002°)	(-2.19082652424890e-001dB,1.41900069879824e+002°)
4.47057890136767e+004	(-8.61544605018840e+000dB,1.05134630024443e+002°)	(-3.01486464680251e-001dB,1.41191144673658e+002°)
4.48088465008136e+004	(-8.66583829280532e+000dB,1.05037525349498e+002°)	(-3.84418152866119e-001dB,1.40495398531294e+002°)
4.49121415599940e+004	(-8.71600543473857e+000dB,1.04941430099343e+002°)	(-4.67820641129626e-001dB,1.39812660223357e+002°)
4.50000000000000e+004	(-8.75840976517200e+000dB,1.04860649252279e+002°)	(-5.38937145553815e-001dB,1.39243258343010e+002°)
Step Information: Step=33  (Run: 33/100)
2.70000000000000e+004	(-8.28162618306828e-001dB,-1.29848076273020e+002°)	(-8.13923375263383e+000dB,-1.07316917451633e+002°)
2.70622414281033e+004	(-7.34420392766609e-001dB,-1.30360257122153e+002°)	(-8.08514758825526e+000dB,-1.07426079439082e+002°)
2.71246263375167e+004	(-6.40396258112962e-001dB,-1.30883455254194e+002°)	(-8.03079634692632e+000dB,-1.07536514976863e+002°)
2.71871550589987e+004	(-5.46114764517405e-001dB,-1.31417944015025e+002°)	(-7.97617738665594e+000dB,-1.07648246329164e+002°)
2.72498279240705e+004	(-4.51602433696503e-001dB,-1.31964000997054e+002°)	(-7.92128803669513e+000dB,-1.07761296264732e+002°)
2.73126452650173e+004	(-3.56887869098576e-001dB,-1.32521907719532e+002°)	(-7.86612559742908e+000dB,-1.07875688070625e+002°)
2.73756074148903e+004	(-2.62001869663297e-001dB,-1.33091949255623e+002°)	(-7.81068734028651e+000dB,-1.07991445566391e+002°)
2.74387147075088e+004	(-1.66977546897167e-001dB,-1.33674413801325e+002°)	(-7.75497050766742e+000dB,-1.08108593118701e+002°)
2.75019674774611e+004	(-7.18504449352854e-002dB,-1.34269592181098e+002°)	(-7.69897231289087e+000dB,-1.08227155656421e+002°)
2.75653660601073e+004	(2.33413368238031e-002dB,-1.34877777284824e+002°)	(-7.64268994016442e+000dB,-1.08347158686173e+002°)
2.76289107915803e+004	(1.18557019015560e-001dB,-1.35499263430516e+002°)	(-7.58612054457684e+000dB,-1.08468628308377e+002°)
2.76926020087880e+004	(2.13753016148697e-001dB,-1.36134345647034e+002°)	(-7.52926125211591e+000dB,-1.08591591233798e+002°)
2.77564400494148e+004	(3.08882809711163e-001dB,-1.36783318870924e+002°)	(-7.47210915971326e+000dB,-1.08716074800622e+002°)
2.78204252519236e+004	(4.03896821393698e-001dB,-1.37446477051474e+002°)	(-7.41466133531842e+000dB,-1.08842106992061e+002°)
2.78845579555577e+004	(4.98742287421530e-001dB,-1.38124112158042e+002°)	(-7.35691481800386e+000dB,-1.08969716454530e+002°)
2.79488385003423e+004	(5.93363135134261e-001dB,-1.38816513083874e+002°)	(-7.29886661810388e+000dB,-1.09098932516389e+002°)
2.80132672270863e+004	(6.87699863116723e-001dB,-1.39523964440766e+002°)	(-7.24051371738941e+000dB,-1.09229785207288e+002°)
2.80778444773846e+004	(7.81689426355577e-001dB,-1.40246745239333e+002°)	(-7.18185306928154e+000dB,-1.09362305278131e+002°)
2.81425705936192e+004	(8.75265128079476e-001dB,-1.40985127450059e+002°)	(-7.12288159910652e+000dB,-1.09496524221670e+002°)
2.82074459189616e+004	(9.68356520130071e-001dB,-1.41739374440996e+002°)	(-7.06359620439524e+000dB,-1.09632474293767e+002°)
2.82724707973743e+004	(1.06088931390764e+000dB,-1.42509739288787e+002°)	(-7.00399375523030e+000dB,-1.09770188535328e+002°)
2.83376455736127e+004	(1.15278530413326e+000dB,-1.43296462960744e+002°)	(-6.94407109464413e+000dB,-1.09909700794949e+002°)
2.84029705932270e+004	(1.24396230786697e+000dB,-1.44099772366988e+002°)	(-6.88382503907170e+000dB,-1.10051045752282e+002°)
2.84684462025640e+004	(1.33433412141298e+000dB,-1.44919878283195e+002°)	(-6.82325237886164e+000dB,-1.10194258942162e+002°)
2.85340727487687e+004	(1.42381049792299e+000dB,-1.45756973146295e+002°)	(-6.76234987884982e+000dB,-1.10339376779498e+002°)
2.85998505797868e+004	(1.51229714867160e+000dB,-1.46611228727559e+002°)	(-6.70111427899977e+000dB,-1.10486436584977e+002°)
2.86657800443655e+004	(1.59969577111389e+000dB,-1.47482793689924e+002°)	(-6.63954229511452e+000dB,-1.10635476611589e+002°)
2.87318614920565e+004	(1.68590410693832e+000dB,-1.48371791039055e+002°)	(-6.57763061962468e+000dB,-1.10786536072012e+002°)
2.87980952732169e+004	(1.77081603338844e+000dB,-1.49278315480677e+002°)	(-6.51537592245811e+000dB,-1.10939655166875e+002°)
2.88644817390117e+004	(1.85432169113066e+000dB,-1.50202430699942e+002°)	(-6.45277485199660e+000dB,-1.11094875113940e+002°)
2.89310212414153e+004	(1.93630765188901e+000dB,-1.51144166582113e+002°)	(-6.38982403612553e+000dB,-1.11252238178215e+002°)
2.89977141332136e+004	(2.01665712893182e+000dB,-1.52103516397604e+002°)	(-6.32652008338268e+000dB,-1.11411787703047e+002°)
2.90645607680055e+004	(2.09525023327625e+000dB,-1.53080433978226e+002°)	(-6.26285958421309e+000dB,-1.11573568142209e+002°)
2.91315615002053e+004	(2.17196427815852e+000dB,-1.54074830915490e+002°)	(-6.19883911233673e+000dB,-1.11737625093024e+002°)
2.91987166850443e+004	(2.24667413389569e+000dB,-1.55086573815691e+002°)	(-6.13445522623682e+000dB,-1.11904005330552e+002°)
2.92660266785724e+004	(2.31925263472824e+000dB,-1.56115481650305e+002°)	(-6.06970447077667e+000dB,-1.12072756842872e+002°)
2.93334918376607e+004	(2.38957103857928e+000dB,-1.57161323243709e+002°)	(-6.00458337895368e+000dB,-1.12243928867498e+002°)
2.94011125200026e+004	(2.45749953989297e+000dB,-1.58223814943353e+002°)	(-5.93908847379948e+000dB,-1.12417571928953e+002°)
2.94688890841164e+004	(2.52290783482511e+000dB,-1.59302618519989e+002°)	(-5.87321627043588e+000dB,-1.12593737877548e+002°)
2.95368218893465e+004	(2.58566573705998e+000dB,-1.60397339347345e+002°)	(-5.80696327829706e+000dB,-1.12772479929384e+002°)
2.96049112958659e+004	(2.64564384143301e+000dB,-1.61507524911457e+002°)	(-5.74032600352868e+000dB,-1.12953852707631e+002°)
2.96731576646780e+004	(2.70271423136637e+000dB,-1.62632663699610e+002°)	(-5.67330095157569e+000dB,-1.13137912285102e+002°)
2.97415613576181e+004	(2.75675122490135e+000dB,-1.63772184517383e+002°)	(-5.60588462997114e+000dB,-1.13324716228166e+002°)
2.98101227373559e+004	(2.80763215286609e+000dB,-1.64925456279397e+002°)	(-5.53807355133910e+000dB,-1.13514323642037e+002°)
2.98788421673969e+004	(2.85523816148855e+000dB,-1.66091788315094e+002°)	(-5.46986423662566e+000dB,-1.13706795217463e+002°)
2.99477200120848e+004	(2.89945503059298e+000dB,-1.67270431225021e+002°)	(-5.40125321857278e+000dB,-1.13902193278868e+002°)
3.00167566366029e+004	(2.94017399744945e+000dB,-1.68460578315827e+002°)	(-5.33223704545098e+000dB,-1.14100581833964e+002°)
3.00859524069766e+004	(2.97729257542451e+000dB,-1.69661367633387e+002°)	(-5.26281228506716e+000dB,-1.14302026624873e+002°)
3.01553076900751e+004	(3.01071535585742e+000dB,-1.70871884603485e+002°)	(-5.19297552906589e+000dB,-1.14506595180800e+002°)
3.02248228536130e+004	(3.04035478109757e+000dB,-1.72091165278351e+002°)	(-5.12272339754264e+000dB,-1.14714356872275e+002°)
3.02944982661529e+004	(3.06613187642911e+000dB,-1.73318200175419e+002°)	(-5.05205254398925e+000dB,-1.14925382967003e+002°)
3.03643342971069e+004	(3.08797692870372e+000dB,-1.74551938682275e+002°)	(-4.98095966059297e+000dB,-1.15139746687352e+002°)
3.04343313167387e+004	(3.10583009992339e+000dB,-1.75791293989283e+002°)	(-4.90944148391146e+000dB,-1.15357523269499e+002°)
3.05044896961655e+004	(3.11964196477007e+000dB,-1.77035148499163e+002°)	(-4.83749480094821e+000dB,-1.15578790024268e+002°)
3.05748098073600e+004	(3.12937396215998e+000dB,-1.78282359651426e+002°)	(-4.76511645565339e+000dB,-1.15803626399662e+002°)
3.06452920231524e+004	(3.13499875228921e+000dB,-1.79531766089285e+002°)	(-4.69230335587761e+000dB,-1.16032114045142e+002°)
3.07159367172325e+004	(3.13650047229616e+000dB,1.79217805911962e+002°)	(-4.61905248080697e+000dB,-1.16264336877624e+002°)
3.07867442641515e+004	(3.13387488555239e+000dB,1.77967535842830e+002°)	(-4.54536088891006e+000dB,-1.16500381149237e+002°)
3.08577150393237e+004	(3.12712942164169e+000dB,1.76718602276097e+002°)	(-4.47122572642896e+000dB,-1.16740335516837e+002°)
3.09288494190294e+004	(3.11628310623785e+000dB,1.75472176196245e+002°)	(-4.39664423644856e+000dB,-1.16984291113261e+002°)
3.10001477804157e+004	(3.10136638226565e+000dB,1.74229414435942e+002°)	(-4.32161376858032e+000dB,-1.17232341620332e+002°)
3.10716105014997e+004	(3.08242082585944e+000dB,1.72991453310855e+002°)	(-4.24613178929875e+000dB,-1.17484583343595e+002°)
3.11432379611694e+004	(3.05949876264391e+000dB,1.71759402538886e+002°)	(-4.17019589297118e+000dB,-1.17741115288742e+002°)
3.12150305391866e+004	(3.03266279169086e+000dB,1.70534339522681e+002°)	(-4.09380381362378e+000dB,-1.18002039239716e+002°)
3.12869886161883e+004	(3.00198522609464e+000dB,1.69317304065075e+002°)	(-4.01695343748870e+000dB,-1.18267459838429e+002°)
3.13591125736891e+004	(2.96754746041636e+000dB,1.68109293576582e+002°)	(-3.93964281638102e+000dB,-1.18537484666044e+002°)
3.14314027940832e+004	(2.92943927624033e+000dB,1.66911258822352e+002°)	(-3.86187018195486e+000dB,-1.18812224325744e+002°)
3.15038596606459e+004	(2.88775809774877e+000dB,1.65724100243696e+002°)	(-3.78363396089301e+000dB,-1.19091792526908e+002°)
3.15764835575364e+004	(2.84260820955207e+000dB,1.64548664876802e+002°)	(-3.70493279108545e+000dB,-1.19376306170570e+002°)
3.16492748697994e+004	(2.79409994902051e+000dB,1.63385743878923e+002°)	(-3.62576553885610e+000dB,-1.19665885436062e+002°)
3.17222339833672e+004	(2.74234888507335e+000dB,1.62236070660607e+002°)	(-3.54613131729993e+000dB,-1.19960653868661e+002°)
3.17953612850617e+004	(2.68747499482489e+000dB,1.61100319611681e+002°)	(-3.46602950579568e+000dB,-1.20260738468105e+002°)
3.18686571625966e+004	(2.62960184870414e+000dB,1.59979105399036e+002°)	(-3.38545977076259e+000dB,-1.20566269777743e+002°)
3.19421220045793e+004	(2.56885581369840e+000dB,1.58872982805845e+002°)	(-3.30442208773294e+000dB,-1.20877381974119e+002°)
3.20157562005132e+004	(2.50536528326937e+000dB,1.57782447075018e+002°)	(-3.22291676481549e+000dB,-1.21194212956717e+002°)
3.20895601407994e+004	(2.43925994129942e+000dB,1.56707934714219e+002°)	(-3.14094446762813e+000dB,-1.21516904437564e+002°)
3.21635342167390e+004	(2.37067006618748e+000dB,1.55649824715924e+002°)	(-3.05850624578168e+000dB,-1.21845602030370e+002°)
3.22376788205352e+004	(2.29972587997234e+000dB,1.54608440143496e+002°)	(-2.97560356099959e+000dB,-1.22180455338807e+002°)
3.23119943452954e+004	(2.22655694614808e+000dB,1.53584050033128e+002°)	(-2.89223831696221e+000dB,-1.22521618043510e+002°)
3.23864811850331e+004	(2.15129161868392e+000dB,1.52576871561578e+002°)	(-2.80841289096689e+000dB,-1.22869247987305e+002°)
3.24611397346700e+004	(2.07405654368995e+000dB,1.51587072430700e+002°)	(-2.72413016749832e+000dB,-1.23223507258139e+002°)
3.25359703900384e+004	(1.99497621420082e+000dB,1.50614773421796e+002°)	(-2.63939357380665e+000dB,-1.23584562269085e+002°)
3.26109735478829e+004	(1.91417257769119e+000dB,1.49660051075442e+002°)	(-2.55420711759267e+000dB,-1.23952583834779e+002°)
3.26861496058629e+004	(1.83176469519602e+000dB,1.48722940455714e+002°)	(-2.46857542690251e+000dB,-1.24327747243500e+002°)
3.27614989625542e+004	(1.74786845028757e+000dB,1.47803437961300e+002°)	(-2.38250379233505e+000dB,-1.24710232324100e+002°)
3.28370220174518e+004	(1.66259630565721e+000dB,1.46901504149825e+002°)	(-2.29599821166709e+000dB,-1.25100223506830e+002°)
3.29127191709712e+004	(1.57605710465617e+000dB,1.46017066545640e+002°)	(-2.20906543700161e+000dB,-1.25497909877068e+002°)
3.29885908244514e+004	(1.48835591486060e+000dB,1.45150022405284e+002°)	(-2.12171302454413e+000dB,-1.25903485220801e+002°)
3.30646373801562e+004	(1.39959391053039e+000dB,1.44300241418616e+002°)	(-2.03394938711116e+000dB,-1.26317148060650e+002°)
3.31408592412768e+004	(1.30986829071867e+000dB,1.43467568327345e+002°)	(-1.94578384947225e+000dB,-1.26739101681053e+002°)
3.32172568119341e+004	(1.21927222974946e+000dB,1.42651825446077e+002°)	(-1.85722670662399e+000dB,-1.27169554141134e+002°)
3.32938304971804e+004	(1.12789485680208e+000dB,1.41852815074233e+002°)	(-1.76828928508847e+000dB,-1.27608718273620e+002°)
3.33705807030016e+004	(1.03582126141369e+000dB,1.41070321790084e+002°)	(-1.67898400732296e+000dB,-1.28056811668031e+002°)
3.34475078363198e+004	(9.43132521823772e-001dB,1.40304114620740e+002°)	(-1.58932445931778e+000dB,-1.28514056636196e+002°)
3.35246123049949e+004	(8.49905753229680e-001dB,1.39553949084277e+002°)	(-1.49932546144894e+000dB,-1.28980680158001e+002°)
3.36018945178272e+004	(7.56214173190210e-001dB,1.38819569102161e+002°)	(-1.40900314263834e+000dB,-1.29456913805076e+002°)
3.36793548845593e+004	(6.62127181597326e-001dB,1.38100708781887e+002°)	(-1.31837501785752e+000dB,-1.29942993639958e+002°)
3.37569938158783e+004	(5.67710452831531e-001dB,1.37397094071192e+002°)	(-1.22746006899121e+000dB,-1.30439160088061e+002°)
3.38348117234181e+004	(4.73026037912733e-001dB,1.36708444286431e+002°)	(-1.13627882905361e+000dB,-1.30945657779603e+002°)
3.39128090197614e+004	(3.78132474657830e-001dB,1.36034473518673e+002°)	(-1.04485346972196e+000dB,-1.31462735358402e+002°)
3.39909861184423e+004	(2.83084904050485e-001dB,1.35374891921874e+002°)	(-9.53207892120181e-001dB,-1.31990645254288e+002°)
3.40693434339479e+004	(1.87935191216669e-001dB,1.34729406888062e+002°)	(-8.61367820747638e-001dB,-1.32529643415614e+002°)
3.41478813817209e+004	(9.27320495796329e-002dB,1.34097724114920e+002°)	(-7.69360900405263e-001dB,-1.33079988998188e+002°)
3.42266003781616e+004	(-2.47883306227882e-003dB,1.33479548571436e+002°)	(-6.77216795921733e-001dB,-1.33641944006708e+002°)
3.43055008406304e+004	(-9.76546676322975e-002dB,1.32874585367487e+002°)	(-5.84967294427216e-001dB,-1.34215772884606e+002°)
3.43845831874497e+004	(-1.92755436997357e-001dB,1.32282540533270e+002°)	(-4.92646409858915e-001dB,-1.34801742047999e+002°)
3.44638478379061e+004	(-2.87743770129843e-001dB,1.31703121714509e+002°)	(-4.00290489312133e-001dB,-1.35400119359313e+002°)
3.45432952122530e+004	(-3.82584817901031e-001dB,1.31136038789278e+002°)	(-3.07938320772313e-001dB,-1.36011173535973e+002°)
3.46229257317124e+004	(-4.77246131084886e-001dB,1.30581004412141e+002°)	(-2.15631241676096e-001dB,-1.36635173489466e+002°)
